datadate	tic	conm	chng	mkt_excess	Price_tb	btm	mkvaltq
2016-12	HSY	HERSHEY CO	0.070261	0.0239799999999999	0.00502	0.0527827194021654	15681022300.000002
2017-03	HSY	HERSHEY CO	0.008306	-0.01472	0.00762	0.0508890657515154	16613647500.0
2017-06	HSY	HERSHEY CO	-0.068535	-0.03551	0.0102099999999999	0.0532484334496297	16338170790.0
2017-09	HSY	HERSHEY CO	0.040507	-0.0219699999999999	0.01057	0.0506170949707014	16574953590.0
2017-12	HSY	HERSHEY CO	0.023258	0.0057899999999999	0.01391	0.0546849467646696	17035126760.0
2018-03	HSY	HERSHEY CO	0.007124	-0.03035	0.01715	0.0669825103657254	14774826960.0
2018-06	HSY	HERSHEY CO	0.033541	0.0223	0.0192	0.0769037875010342	13833089820.0
2018-09	HSY	HERSHEY CO	0.014723	-0.01579	0.02199	0.0823694774191276	15166686000.0
2018-12	HSY	HERSHEY CO	-0.010342	-0.11841	0.0238099999999999	0.0880092967079668	15989969840.000002
2019-03	HSY	HERSHEY CO	0.037495	0.0126999999999999	0.024	0.0838057081143159	16984045980.0
2019-06	HSY	HERSHEY CO	0.015687	0.0270999999999999	0.021	0.0847917860456026	19861369580.0
2019-09	HSY	HERSHEY CO	-0.022022	-0.0051499999999999	0.01825	0.0762986995083003	23088086839.65
2019-12	HSY	HERSHEY CO	-0.007964	0.0047399999999999	0.01556	0.0800518027685765	21798309840.0
2020-03	HSY	HERSHEY CO	-0.079797	-0.05992	0.00132	0.0853138013920914	19628020000.0
2020-06	HSY	HERSHEY CO	-0.044664	-0.00877	0.00147	0.0919155113231679	19105469520.0
2020-09	HSY	HERSHEY CO	-0.035657	-0.01946	0.00096	0.0979106280602374	21129606060.0
2020-12	HSY	HERSHEY CO	0.030022	0.0137099999999999	0.00079	0.0995798786493889	22473244900.0
2012-06	HTSI	HARRIS TEETER SUPERMARKETS INC	0.095923	0.03254	0.00086	0.5133133262369785	2020643040.0
2012-09	HTSI	HARRIS TEETER SUPERMARKETS INC	-0.002304	0.01016	0.00094	0.5419347669564397	1914656640.0
2012-12	HTSI	HARRIS TEETER SUPERMARKETS INC	0.032114	-0.0258599999999999	0.00046	0.5411436117172161	1901393600.0
2013-03	HTSI	HARRIS TEETER SUPERMARKETS INC	-0.003256	0.0442899999999999	0.0007099999999999	0.5000325921563336	2112778280.0
2013-06	HTSI	HARRIS TEETER SUPERMARKETS INC	0.000213	-0.0064499999999999	0.00035	0.4666762650802259	2317883040.0
2013-09	HTSI	HARRIS TEETER SUPERMARKETS INC	0.003866	0.0094499999999999	0.00015	0.464004879204869	2432888210.0
2006-12	IBA	INDUSTRIAS BACHOCO S A DE C V	0.324201	-0.0279	0.0498	5.951628615204193	211468000.0
2007-03	IBA	INDUSTRIAS BACHOCO S A DE C V	0.006597	-0.03507	0.05017	5.904993265096925	214902870.0
2007-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.007444	-0.0695699999999999	0.0475699999999999	5.365353037766831	243600000.0
2007-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.057836	0.0048799999999999	0.03672	5.923669290005924	226886400.0
2007-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.060687	-0.04378	0.03128	5.818119950300945	238161470.0
2008-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.006143	0.01706	0.01264	6.665159919952252	218749440.0
2008-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.004071	-0.0847999999999999	0.0172	6.786438994905448	222355200.0
2008-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.182428	-0.0252	0.0091	7.352862797973133	183873960.0
2008-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.092048	-0.00897	0.00127	9.33002438174852	109098000.0
2009-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.029573	0.03342	0.00208	11.722379570092825	86074674.0
2009-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.190609	-0.00013	0.00193	6.967009815123427	161475300.0
2009-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.033594	0.03133	0.00127	6.865534764228868	159201000.0
2009-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.055046	-0.00721	0.00061	6.429506259929	174363000.0
2010-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.029754	0.0341299999999999	0.00157	7.220564182226982	167919150.0
2010-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.193843	-0.0297699999999999	0.0017699999999999	9.487290444402548	125550810.0
2010-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.044077	0.05218	0.00162	9.01175699283513	139869950.0
2010-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.036255	0.03703	0.00127	7.403644509418533	178546390.0
2011-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.070417	0.01026	0.00094	6.7172731423922425	206446570.0
2011-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.067337	-0.0287	0.0002	7.849401373156715	177882100.0
2011-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.027905	-0.03725	0.00025	7.117132256065638	165851070.0
2011-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.049826	0.024	0.0002	8.285001946990839	140755670.0
2012-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.040514	0.02949	0.0007099999999999	8.774428272689574	155443860.0
2012-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.093128	0.03254	0.00086	8.09156922332443	162012950.0
2012-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.088688	0.01016	0.00094	7.95429909622818	177586860.0
2012-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.069732	-0.0258599999999999	0.00046	7.14534511090778	206077520.0
2013-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.07031	0.0442899999999999	0.0007099999999999	10.748618238843031	148426520.0
2013-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.008135	-0.0064499999999999	0.00035	9.968892794266496	160348700.0
2013-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.034329	0.0094499999999999	0.00015	8.805588788517758	182390870.0
2013-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.036808	0.0016699999999999	0.00073	8.267554749866017	186087670.0
2014-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.041049	0.01834	0.00046	8.352096535299609	189885856.0
2014-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.042256	-0.00576	0.00046	7.217942824038945	233791960.0
2014-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.050097	0.00257	0.00023	6.618168149069151	259749520.0
2014-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.118416	-0.01411	0.00041	7.615628013211469	216878240.0
2015-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.022932	-0.02466	0.0003599999999999	9.909582204997172	170088200.0
2015-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.056824	-0.0218	0.0002	9.0720121380116	184623320.0
2015-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.075136	0.00122	8e-05	7.769233647298551	208473200.0
2015-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.018932	0.0233199999999999	0.00178	9.617928526030056	167972760.0
2016-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.062138	0.04107	0.00213	9.311199025841752	177121120.0
2016-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.003027	0.0454399999999999	0.00266	9.316933485555678	170627600.0
2016-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.058028	-0.02034	0.0028399999999999	9.09208079022634	173252640.0
2016-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.045203	0.0239799999999999	0.00502	9.085729398704474	169315080.0
2017-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.132728	-0.01472	0.00762	8.7456645870954	193890125.0
2017-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.061768	-0.03551	0.0102099999999999	8.735985642505133	207278500.0
2017-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.047739	-0.0219699999999999	0.01057	7.839381670960619	237737500.0
2017-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.01241	0.0057899999999999	0.01391	8.868260535276242	204847500.0
2018-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.067919	-0.03035	0.01715	8.82695182972834	228037950.0
2018-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.05268	0.0223	0.0192	9.043016025901112	212577750.0
2018-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.070142	-0.01579	0.02199	9.977341850657034	199583820.0
2018-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.051774	-0.11841	0.0238099999999999	13.33741380669571	145620360.0
2019-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.017686	0.0126999999999999	0.024	11.671076896987854	169832400.0
2019-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.034857	0.0270999999999999	0.021	10.903603975994208	186668280.0
2019-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.032358	-0.0051499999999999	0.01825	10.422004523014152	196099320.0
2019-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.016022	0.0047399999999999	0.01556	11.142372421281216	191568000.0
2020-03	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.210037	-0.05992	0.00132	14.877730408124162	125256000.0
2020-06	IBA	INDUSTRIAS BACHOCO S A B DE C V	-0.04012	-0.00877	0.00147	14.376302229252858	129566280.0
2020-09	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.01984	-0.01946	0.00096	14.003048509492356	141078780.0
2020-12	IBA	INDUSTRIAS BACHOCO S A B DE C V	0.087407	0.0137099999999999	0.00079	13.080124570954858	166369440.0
2005-09	ICON	ICONIX BRAND GROUP INC	-0.064449	-0.0237799999999999	0.0351799999999999	0.2909947762888938	317016000.0
2005-12	ICON	ICONIX BRAND GROUP INC	0.091006	-0.04407	0.03997	0.2801616216230925	360134980.0
2006-03	ICON	ICONIX BRAND GROUP INC	0.087444	-0.04402	0.0459199999999999	0.2106055885247009	515608350.0
2006-06	ICON	ICONIX BRAND GROUP INC	0.023168	-0.03786	0.04976	0.271852064652359	634988740.0
2006-09	ICON	ICONIX BRAND GROUP INC	0.08637	-0.05201	0.04851	0.2942312257095383	649200300.0
2006-12	ICON	ICONIX BRAND GROUP INC	0.078426	-0.0279	0.0498	0.4284388901934496	1086402310.0
2007-03	ICON	ICONIX BRAND GROUP INC	-0.069767	-0.03507	0.05017	0.4224180867337864	1146847200.0
2007-06	ICON	ICONIX BRAND GROUP INC	-0.001348	-0.0695699999999999	0.0475699999999999	0.3890101417120306	1257052060.0
2007-09	ICON	ICONIX BRAND GROUP INC	0.147612	0.0048799999999999	0.03672	0.3755989104483344	1350272820.0
2007-12	ICON	ICONIX BRAND GROUP INC	-0.137341	-0.04378	0.03128	0.4700079179845799	1123215120.0
2008-03	ICON	ICONIX BRAND GROUP INC	-0.165063	0.01706	0.01264	0.5548865741782149	996913650.0
2008-06	ICON	ICONIX BRAND GROUP INC	-0.166897	-0.0847999999999999	0.0172	0.826491239960963	695216080.0
2008-09	ICON	ICONIX BRAND GROUP INC	0.011601	-0.0252	0.0091	0.7941262333676046	754689840.0
2008-12	ICON	ICONIX BRAND GROUP INC	0.154663	-0.00897	0.00127	1.0786972941124016	568765680.0
2009-03	ICON	ICONIX BRAND GROUP INC	0.092593	0.03342	0.00208	1.3137239963398657	504025200.0
2009-06	ICON	ICONIX BRAND GROUP INC	-0.050031	-0.00013	0.00193	0.7883967316451966	1096578620.0
2009-09	ICON	ICONIX BRAND GROUP INC	-0.274156	0.03133	0.00127	0.9950423501159736	891704760.0
2009-12	ICON	ICONIX BRAND GROUP INC	0.125222	-0.00721	0.00061	1.0705456879491768	905866990.0
2010-03	ICON	ICONIX BRAND GROUP INC	0.178818	0.0341299999999999	0.00157	0.9087530888118108	1104890880.0
2010-06	ICON	ICONIX BRAND GROUP INC	-0.115692	-0.0297699999999999	0.0017699999999999	1.030995657623507	1038792930.0
2010-09	ICON	ICONIX BRAND GROUP INC	0.148671	0.05218	0.00162	0.8721309923248534	1267402500.0
2010-12	ICON	ICONIX BRAND GROUP INC	0.033726	0.03703	0.00127	0.8091717413049565	1407505900.0
2011-03	ICON	ICONIX BRAND GROUP INC	-0.028054	0.01026	0.00094	0.751350417835776	1561316760.0
2011-06	ICON	ICONIX BRAND GROUP INC	-0.020243	-0.0287	0.0002	0.7086711726825764	1773303400.0
2011-09	ICON	ICONIX BRAND GROUP INC	-0.193054	-0.03725	0.00025	1.0976221692059165	1159056400.0
2011-12	ICON	ICONIX BRAND GROUP INC	-0.056199	0.024	0.0002	1.0950124533312753	1181334510.0
2012-03	ICON	ICONIX BRAND GROUP INC	-0.042952	0.02949	0.0007099999999999	1.0484805642052075	1231790120.0
2012-06	ICON	ICONIX BRAND GROUP INC	0.166222	0.03254	0.00086	1.0768652616369	1182439480.0
2012-09	ICON	ICONIX BRAND GROUP INC	-0.024615	0.01016	0.00094	1.0459381089850182	1244385292.8
2012-12	ICON	ICONIX BRAND GROUP INC	0.107143	-0.0258599999999999	0.00046	1.003697892864516	1295051040.0
2013-03	ICON	ICONIX BRAND GROUP INC	0.094795	0.0442899999999999	0.0007099999999999	0.8336535683650313	1553338280.0
2013-06	ICON	ICONIX BRAND GROUP INC	-0.022599	-0.0064499999999999	0.00035	0.7138335077758987	1614638410.0
2013-09	ICON	ICONIX BRAND GROUP INC	0.012492	0.0094499999999999	0.00015	0.6364643277406145	1722211209.9999998
2013-12	ICON	ICONIX BRAND GROUP INC	0.000504	0.0016699999999999	0.00073	0.5700703520395572	1932993000.0
2014-03	ICON	ICONIX BRAND GROUP INC	-0.024105	0.01834	0.00046	0.5513320000471043	1915747680.0
2014-06	ICON	ICONIX BRAND GROUP INC	0.023844	-0.00576	0.00046	0.5110043174918427	2067260420.0
2014-09	ICON	ICONIX BRAND GROUP INC	-0.112659	0.00257	0.00023	0.5958767838045728	1754022020.0
2014-12	ICON	ICONIX BRAND GROUP INC	-0.163821	-0.01411	0.00041	0.648094940470492	1643072540.0
2015-03	ICON	ICONIX BRAND GROUP INC	-0.002961	-0.02466	0.0003599999999999	0.6321544775146641	1631681870.0
2015-06	ICON	ICONIX BRAND GROUP INC	-0.03292	-0.0218	0.0002	0.8765655106511746	1207099740.0
2015-09	ICON	ICONIX BRAND GROUP INC	-0.026638	0.00122	8e-05	1.601537114455445	655638880.0
2015-12	ICON	ICONIX BRAND GROUP INC	-0.02983	0.0233199999999999	0.00178	2.308816470694782	331255000.0
2016-03	ICON	ICONIX BRAND GROUP INC	-0.074713	0.04107	0.00213	2.0365347916474104	391648600.00000006
2016-06	ICON	ICONIX BRAND GROUP INC	-0.123217	0.0454399999999999	0.00266	2.334890510452744	353074800.0
2016-09	ICON	ICONIX BRAND GROUP INC	-0.033333	-0.02034	0.0028399999999999	1.920631378450295	456717520.0
2016-12	ICON	ICONIX BRAND GROUP INC	0.041249	0.0239799999999999	0.00502	1.0337532269341565	533370040.0
2017-03	ICON	ICONIX BRAND GROUP INC	-0.024643	-0.01472	0.00762	1.2841281352162492	429903360.0
2017-06	ICON	ICONIX BRAND GROUP INC	0.153589	-0.03551	0.0102099999999999	1.399481849554208	395252000.0
2017-09	ICON	ICONIX BRAND GROUP INC	0.017889	-0.0219699999999999	0.01057	-0.1440373473263045	325832160.0
2017-12	ICON	ICONIX BRAND GROUP INC	-0.31383	0.0057899999999999	0.01391	-0.2448696790051912	84489840.0
2018-03	ICON	ICONIX BRAND GROUP INC	-0.201439	-0.03035	0.01715	0.2109865248322936	70933440.0
2018-06	ICON	ICONIX BRAND GROUP INC	-0.088437	0.0223	0.0192	-1.6253364620983164	39998487.4
2018-09	ICON	ICONIX BRAND GROUP INC	-0.113714	-0.01579	0.02199	-1.734663126275487	23212576.2
2018-12	ICON	ICONIX BRAND GROUP INC	-0.432745	-0.11841	0.0238099999999999	-17.77311888629984	6279033.0
2019-03	ICON	ICONIX BRAND GROUP INC	0.162528	0.0126999999999999	0.024	-5.085419542445114	18212460.0
2019-06	ICON	ICONIX BRAND GROUP INC	0.011905	0.0270999999999999	0.021	-9.068258499870227	9825150.0
2019-09	ICON	ICONIX BRAND GROUP INC	-0.016575	-0.0051499999999999	0.01825	-6.2666447397060185	20674700.0
2019-12	ICON	ICONIX BRAND GROUP INC	0.134454	0.0047399999999999	0.01556	-14.02824006903549	15817950.000000002
2020-03	ICON	ICONIX BRAND GROUP INC	-0.422174	-0.05992	0.00132	-31.384293787636565	7870338.0
2020-06	ICON	ICONIX BRAND GROUP INC	-0.041237	-0.00877	0.00147	-24.28442512519383	11014920.0
2020-09	ICON	ICONIX BRAND GROUP INC	-0.119753	-0.01946	0.00096	-23.10318147132925	9383080.0
2000-03	IMKTA	INGLES MARKETS INC	-0.030629	-0.0727	0.0586	2.2137342798540294	103633937.5
2000-06	IMKTA	INGLES MARKETS INC	0.08051	-0.0501	0.0586	2.233248938634664	103654812.5
2000-09	IMKTA	INGLES MARKETS INC	0.130633	-0.01869	0.06209	2.12458014149346	109263000.0
2000-12	IMKTA	INGLES MARKETS INC	0.045455	-0.02209	0.05869	2.331287530438534	99970937.5
2001-03	IMKTA	INGLES MARKETS INC	0.113526	-0.09601	0.04291	1.970799055574966	118061250.0
2001-06	IMKTA	INGLES MARKETS INC	0.22446	-0.06962	0.03672	1.915954745988816	123012300.0
2001-09	IMKTA	INGLES MARKETS INC	-0.06351	-0.0442	0.0237	1.969848409128769	120060000.0
2001-12	IMKTA	INGLES MARKETS INC	-0.004167	-0.01236	0.01736	1.978098114219404	120085550.0
2002-03	IMKTA	INGLES MARKETS INC	0.031739	0.0147299999999999	0.01807	2.00955144664408	118474200.0
2002-06	IMKTA	INGLES MARKETS INC	0.079412	-0.078	0.017	1.8467118677681853	129082400.0
2002-09	IMKTA	INGLES MARKETS INC	-0.034222	-0.09051	0.01551	2.1879522713306976	109033000.0
2002-12	IMKTA	INGLES MARKETS INC	-0.010265	-0.00989	0.01219	2.019873315100763	117909870.0
2003-03	IMKTA	INGLES MARKETS INC	-0.018687	-0.01717	0.01127	2.374221059534371	99807050.0
2003-06	IMKTA	INGLES MARKETS INC	0.058138	-0.00187	0.00917	2.2385232523823744	106060100.0
2003-09	IMKTA	INGLES MARKETS INC	0.030507	-0.0142799999999999	0.0094799999999999	2.3369313875056377	104223000.0
2003-12	IMKTA	INGLES MARKETS INC	0.033168	0.00733	0.00927	2.1436497395773078	110207370.0
2004-03	IMKTA	INGLES MARKETS INC	-0.009417	-0.0152299999999999	0.00943	2.0057010888968225	121899520.0
2004-06	IMKTA	INGLES MARKETS INC	0.063321	-0.0105	0.0128	1.953358310152092	129605510.0
2004-09	IMKTA	INGLES MARKETS INC	0.07331	-0.04655	0.01695	1.851580134320135	141077880.0
2004-12	IMKTA	INGLES MARKETS INC	-0.018374	0.0155299999999999	0.02207	1.8066626263475225	145632060.0
2005-03	IMKTA	INGLES MARKETS INC	0.023828	-0.03776	0.02766	1.690213201218556	156736440.0
2005-06	IMKTA	INGLES MARKETS INC	0.102453	-0.05211	0.03101	1.6386116200703116	164551500.0
2005-09	IMKTA	INGLES MARKETS INC	0.056856	-0.0237799999999999	0.0351799999999999	1.450383958910268	190879800.0
2005-12	IMKTA	INGLES MARKETS INC	-0.070665	-0.04407	0.03997	1.484627986734171	189192850.0
2006-03	IMKTA	INGLES MARKETS INC	0.079346	-0.04402	0.0459199999999999	1.3236846899073504	216726840.0
2006-06	IMKTA	INGLES MARKETS INC	-0.015634	-0.03786	0.04976	1.4349655755526032	206975000.0
2006-09	IMKTA	INGLES MARKETS INC	0.030469	-0.05201	0.04851	0.9485375722658524	321202880.0
2006-12	IMKTA	INGLES MARKETS INC	0.000672	-0.0279	0.0498	0.8581775953377165	363735900.0
2007-03	IMKTA	INGLES MARKETS INC	0.06967	-0.03507	0.05017	0.6386727256664266	503924760.00000006
2007-06	IMKTA	INGLES MARKETS INC	-0.034744	-0.0695699999999999	0.0475699999999999	0.7941555493432351	425319700.00000006
2007-09	IMKTA	INGLES MARKETS INC	-0.048157	0.0048799999999999	0.03672	0.9831161470015948	354122960.0
2007-12	IMKTA	INGLES MARKETS INC	0.067255	-0.04378	0.03128	1.134759415745524	314582100.0
2008-03	IMKTA	INGLES MARKETS INC	0.024157	0.01706	0.01264	1.1954753966332583	306243860.0
2008-06	IMKTA	INGLES MARKETS INC	-0.042282	-0.0847999999999999	0.0172	1.2965143910056802	291718320.0
2008-09	IMKTA	INGLES MARKETS INC	-0.076083	-0.0252	0.0091	1.3148941851091116	292657770.0
2008-12	IMKTA	INGLES MARKETS INC	0.303929	-0.00897	0.00127	1.7387892589972576	225486210.0
2009-03	IMKTA	INGLES MARKETS INC	0.099411	0.03342	0.00208	2.062532323510701	191984870.0
2009-06	IMKTA	INGLES MARKETS INC	0.02008	-0.00013	0.00193	2.0250020462194533	195971160.0
2009-09	IMKTA	INGLES MARKETS INC	-0.040024	0.03133	0.00127	1.9514698783583253	204032870.0
2009-12	IMKTA	INGLES MARKETS INC	-0.030749	-0.00721	0.00061	2.0527605247243788	195010570.0
2010-03	IMKTA	INGLES MARKETS INC	0.066714	0.0341299999999999	0.00157	2.072261714448363	193721670.0
2010-06	IMKTA	INGLES MARKETS INC	-0.009217	-0.0297699999999999	0.0017699999999999	2.1097440991816403	193979450.0
2010-09	IMKTA	INGLES MARKETS INC	0.130701	0.05218	0.00162	1.9330523220333256	214086290.0
2010-12	IMKTA	INGLES MARKETS INC	0.029491	0.03703	0.00127	1.685142896853102	247507200.0
2011-03	IMKTA	INGLES MARKETS INC	0.030161	0.01026	0.00094	1.6483761978811116	255370710.0
2011-06	IMKTA	INGLES MARKETS INC	-0.070225	-0.0287	0.0002	1.9847681840892424	214157000.0
2011-09	IMKTA	INGLES MARKETS INC	-0.071102	-0.03725	0.00025	2.3441434537971277	184265600.0
2011-12	IMKTA	INGLES MARKETS INC	-0.023346	0.024	0.0002	2.241636980397814	194635440.0
2012-03	IMKTA	INGLES MARKETS INC	-0.012871	0.02949	0.0007099999999999	1.9222589723732448	228243960.0
2012-06	IMKTA	INGLES MARKETS INC	0.026906	0.03254	0.00086	2.1598057626030327	207412170.0
2012-09	IMKTA	INGLES MARKETS INC	0.023795	0.01016	0.00094	2.1596673054831985	211797900.00000003
2012-12	IMKTA	INGLES MARKETS INC	0.11019	-0.0258599999999999	0.00046	1.99421099704871	223637820.00000003
2013-03	IMKTA	INGLES MARKETS INC	0.044747	0.0442899999999999	0.0007099999999999	1.629480136441522	278660040.0
2013-06	IMKTA	INGLES MARKETS INC	0.146685	-0.0064499999999999	0.00035	1.2139358319625306	328426750.0
2013-09	IMKTA	INGLES MARKETS INC	0.14966	0.0094499999999999	0.00015	1.0636284146132289	386073740.0
2013-12	IMKTA	INGLES MARKETS INC	0.031595	0.0016699999999999	0.00073	1.143598468199547	364251100.0
2014-03	IMKTA	INGLES MARKETS INC	0.01448	0.01834	0.00046	1.319683056138052	320831580.0
2014-06	IMKTA	INGLES MARKETS INC	0.004958	-0.00576	0.00046	1.2171552721107533	356252000.0
2014-09	IMKTA	INGLES MARKETS INC	-0.06141	0.00257	0.00023	1.192788685463954	320762600.0
2014-12	IMKTA	INGLES MARKETS INC	0.366618	-0.01411	0.00041	0.784587403253958	502680770.00000006
2015-03	IMKTA	INGLES MARKETS INC	0.144311	-0.02466	0.0003599999999999	0.5955204475381175	680844800.0
2015-06	IMKTA	INGLES MARKETS INC	-0.022709	-0.0218	0.0002	0.630432499800219	659847010.0
2015-09	IMKTA	INGLES MARKETS INC	-0.037626	0.00122	8e-05	0.644079439036594	666032750.0
2015-12	IMKTA	INGLES MARKETS INC	-0.190747	0.0233199999999999	0.00178	0.7138052217526036	614607440.0
2016-03	IMKTA	INGLES MARKETS INC	0.11177	0.04107	0.00213	0.860302660833393	522862500.0
2016-06	IMKTA	INGLES MARKETS INC	0.000536	0.0454399999999999	0.00266	0.8826504518470869	520297700.0
2016-09	IMKTA	INGLES MARKETS INC	0.045202	-0.02034	0.0028399999999999	0.8539406042014585	550594500.0
2016-12	IMKTA	INGLES MARKETS INC	0.04793	0.0239799999999999	0.00502	0.7156027267719113	671812700.0
2017-03	IMKTA	INGLES MARKETS INC	-0.078975	-0.01472	0.00762	0.8015203149925065	607163650.0
2017-06	IMKTA	INGLES MARKETS INC	-0.090164	-0.03551	0.0102099999999999	1.0560439649540116	468664200.0
2017-09	IMKTA	INGLES MARKETS INC	0.170843	-0.0219699999999999	0.01057	1.4119093112254768	361958800.0
2017-12	IMKTA	INGLES MARKETS INC	0.246847	0.0057899999999999	0.01391	1.1319723028118904	488482800.0
2018-03	IMKTA	INGLES MARKETS INC	0.051242	-0.03035	0.01715	1.1690376399281333	478165100.0
2018-06	IMKTA	INGLES MARKETS INC	0.108014	0.0223	0.0192	1.2908432389380928	449493000.0
2018-09	IMKTA	INGLES MARKETS INC	-0.047288	-0.01579	0.02199	1.229010276773666	484466250.0
2018-12	IMKTA	INGLES MARKETS INC	-0.064283	-0.11841	0.0238099999999999	1.5963949531837904	385026900.0
2019-03	IMKTA	INGLES MARKETS INC	-0.112468	0.0126999999999999	0.024	1.598557126904461	391568740.0
2019-06	IMKTA	INGLES MARKETS INC	0.04428	0.0270999999999999	0.021	1.4624090485031824	441330010.0
2019-09	IMKTA	INGLES MARKETS INC	-0.000514	-0.0051499999999999	0.01825	1.2026881060869477	551034800.0
2019-12	IMKTA	INGLES MARKETS INC	0.069082	0.0047399999999999	0.01556	1.0074158387492815	674309430.0
2020-03	IMKTA	INGLES MARKETS INC	0.010903	-0.05992	0.00132	1.375290402410761	513218880.0
2020-06	IMKTA	INGLES MARKETS INC	0.010796	-0.00877	0.00147	1.2490897667651772	611766280.0
2020-09	IMKTA	INGLES MARKETS INC	-0.058416	-0.01946	0.00096	1.5155270068421614	540624480.0
2020-12	IMKTA	INGLES MARKETS INC	0.134876	0.0137099999999999	0.00079	1.438154006047368	606326580.0
2000-03	INGR	INTERGRAPH CORP	0.479167	-0.0727	0.0586	2.6876060737383347	437564125.0
2000-06	INGR	INTERGRAPH CORP	0.359551	-0.0501	0.0586	3.146454046708106	373436250.0
2000-09	INGR	INTERGRAPH CORP	0.197917	-0.01869	0.06209	3.308744010199147	355421875.0
2000-12	INGR	INTERGRAPH CORP	0.0	-0.02209	0.05869	3.930674743395592	297150000.0
2001-03	INGR	INTERGRAPH CORP	0.347826	-0.09601	0.04291	2.258278959055048	480897187.5
2001-06	INGR	INTERGRAPH CORP	0.027352	-0.06962	0.03672	1.3978831979916382	766873800.0
2001-09	INGR	INTERGRAPH CORP	-0.132752	-0.0442	0.0237	2.4122387959039155	444815000.0
2001-12	INGR	INTERGRAPH CORP	0.129934	-0.01236	0.01736	1.4666477580127029	684554280.0
2002-03	INGR	INTERGRAPH CORP	0.181087	0.0147299999999999	0.01807	1.0282867513766345	882049680.0
2002-06	INGR	INTERGRAPH CORP	0.005199	-0.078	0.017	1.1322118135779808	814335258.6
2002-09	INGR	INTERGRAPH CORP	0.061491	-0.09051	0.01551	1.1326796887878203	788395880.0
2002-12	INGR	INTERGRAPH CORP	-0.018785	-0.00989	0.01219	1.1233695407167668	819854880.0000001
2003-03	INGR	INTERGRAPH CORP	-0.047776	-0.01717	0.01127	1.1623106665988048	799269960.0
2003-06	INGR	INTERGRAPH CORP	-0.052443	-0.00187	0.00917	1.0221389970287773	974427160.0
2003-09	INGR	INTERGRAPH CORP	-0.013451	-0.0142799999999999	0.0094799999999999	0.9447853731347372	1073259630.0
